id_order,id_client,order_date,total,state
3116,343,2018-02-06,25503.06,delivered
3117,1089,2013-02-23,66639.42,returned
3118,1319,2015-05-09,9823.38,returned
3119,1458,2024-06-17,38542.8,returned
3120,213,2015-07-21,29014.92,rejected
3121,1189,2024-11-20,87309.43,returned
3122,1328,2019-10-30,51218.47,rejected
3123,18,2025-07-20,26198.95,returned
3124,959,2016-10-25,53548.31,delivered
3125,355,2020-01-27,26013.21,reserved
3126,9,2012-06-07,70633.67,returned
3127,10,2011-03-10,74273.75,rejected
3128,531,2020-04-05,53255.51,rejected
3129,570,2016-11-30,124608.09,delivered
3130,505,2012-08-07,75204.89000000001,delivered
3131,1476,2025-10-08,45727.33,returned
3132,403,2011-05-19,121183.4,reserved
3133,5,2019-04-13,79426.47,returned
3134,1457,2002-04-25,81233.98,purchased
3135,185,2009-03-26,78981.43,returned
3136,607,2022-06-17,5258.34,rejected
3137,1255,2021-09-03,0.0,rejected
3138,363,2015-01-06,31434.02,purchased
3139,1465,2022-02-05,53541.67,purchased
3140,1378,2020-05-22,16634.51,reserved
3141,706,2019-09-07,61805.86,returned
3142,1059,2016-04-30,128270.23,reserved
3143,507,2006-08-30,69871.89,purchased
3144,728,2015-06-07,45789.84,delivered
3145,885,2018-05-01,58326.5,purchased
3146,618,2016-11-07,54312.560000000005,rejected
3147,663,2011-01-31,75786.23999999999,reserved
3148,1197,2024-09-10,32745.36,delivered
3149,522,2020-12-16,90071.03,returned
3150,1031,2023-10-31,18456.43,reserved
3151,1386,2011-06-01,3624.48,delivered
3152,340,2020-11-27,36324.16,reserved
3153,571,2016-05-10,73756.67,returned
3154,565,2021-08-14,55872.78,rejected
3155,110,2004-04-09,1711.06,reserved
3156,1279,2017-04-28,25639.09,rejected
3157,672,2013-05-12,16771.199999999997,delivered
3158,383,2020-04-02,74061.02,reserved
3159,155,2017-07-20,22692.52,purchased
3160,1490,2008-08-22,15323.79,reserved
3161,934,2023-10-23,69983.34,purchased
3162,1050,2018-07-04,12759.89,purchased
3163,1023,2022-11-30,50359.1,delivered
3164,981,2015-06-29,70239.32,delivered
3165,42,2017-09-01,43073.91,returned
3166,95,2005-10-12,39902.7,rejected
3167,1422,2011-12-02,136559.68,delivered
3168,623,2020-07-20,37403.35,returned
3169,463,2012-06-19,12010.53,delivered
3170,368,2019-07-27,46389.8,rejected
3171,681,2013-10-16,31326.92,purchased
3172,635,2011-03-24,12400.34,purchased
3173,891,2017-05-20,107007.98,reserved
3174,962,2022-05-02,29541.450000000004,purchased
3175,1060,2002-11-10,21241.79,rejected
3176,1494,2016-11-07,16906.45,delivered
3177,153,2020-12-25,7559.04,reserved
3178,710,2021-04-19,10421.32,rejected
3179,934,2024-05-28,53360.22,purchased
3180,870,2009-03-13,11803.8,reserved
3181,507,2015-03-14,84274.08,delivered
3182,1309,2017-12-21,38153.03,delivered
3183,1472,2019-02-21,79735.3,reserved
3184,162,2012-08-05,14080.94,purchased
3185,1408,2023-07-08,50039.2,rejected
3186,907,2019-10-14,36663.56,returned
3187,171,2018-10-26,27496.32,reserved
3188,1374,2017-03-18,26619.29,returned
3189,162,2012-08-05,0.0,delivered
3190,738,2016-04-19,74500.51,reserved
3191,607,2016-07-09,52254.59999999999,rejected
3192,299,2013-11-20,30913.41,reserved
3193,129,2017-09-09,86100.87,rejected
3194,626,2020-12-29,40327.64,rejected
3195,872,2017-08-30,28487.69,purchased
3196,721,2013-09-29,14027.97,reserved
3197,988,2016-10-22,3287.4,returned
3198,1403,2015-07-31,91778.59,reserved
3199,241,2007-07-02,10165.75,reserved
3200,209,2024-11-04,9613.81,delivered
3201,1317,2008-03-25,85473.07,returned
3202,257,2019-03-12,4325.3,delivered
3203,1143,2014-08-05,47077.52,delivered
3204,1201,2022-12-05,68175.78,reserved
3205,1356,2011-12-29,69953.8,reserved
3206,1448,2023-06-09,100049.35,purchased
3207,685,2015-04-22,10673.07,purchased
3208,942,2014-11-25,22162.46,delivered
3209,1021,2007-12-26,53538.25,purchased
3210,516,2022-02-18,28392.54,returned
3211,754,2024-01-13,0.0,purchased
3212,1077,2015-04-15,33727.44,purchased
3213,184,2014-09-01,26048.32,purchased
3214,1256,2023-05-26,39294.64,reserved
3215,578,2024-08-08,93394.72,reserved
3216,1421,2010-07-05,46322.57,returned
3217,958,2025-09-27,28128.46,reserved
3218,197,2022-12-22,9667.82,delivered
3219,72,2000-01-30,89670.84999999999,delivered
3220,208,2025-03-31,92984.14,reserved
3221,464,2017-09-16,43497.86,returned
3222,1462,2019-09-08,73191.70000000001,purchased
3223,221,2019-05-25,48259.54,returned
3224,1399,2015-03-17,36747.8,purchased
3225,1147,2024-01-04,23828.64,returned
3226,1208,2010-04-20,15451.94,returned
3227,1031,2008-07-08,8268.779999999999,reserved
3228,1400,2013-02-15,54955.11,returned
3229,239,2019-08-04,40397.87,purchased
3230,1472,2019-02-21,27449.410000000003,reserved
3231,914,2011-06-01,68220.68,purchased
3232,157,2018-02-14,51311.54,returned
3233,187,2024-12-13,110064.17,purchased
3234,453,2020-06-20,35466.259999999995,rejected
3235,548,2022-04-08,36464.31,rejected
3236,963,2022-11-14,3613.3,purchased
3237,1421,2005-11-26,109541.7,rejected
3238,391,2005-02-14,73223.62,returned
3239,718,2017-03-24,40122.49,delivered
3240,741,2025-07-08,30535.0,delivered
3241,616,2025-08-31,28683.86,reserved
3242,1244,2013-07-16,15798.86,rejected
3243,108,2013-05-14,52439.11,returned
3244,190,2023-02-28,55498.54,purchased
3245,298,2017-10-02,90243.11,returned
3246,990,2019-04-28,58380.48,delivered
3247,1246,2004-09-10,37729.59,delivered
3248,617,2023-03-13,92679.79,returned
3249,1224,2024-12-08,30740.67,purchased
3250,160,2023-12-28,37413.94,purchased
3251,662,2002-07-06,45815.31,returned
3252,1470,2008-03-04,48894.97,purchased
3253,53,2025-10-16,78385.41,rejected
3254,563,2021-06-25,0.0,purchased
3255,927,2023-07-20,19056.97,purchased
3256,417,2024-02-19,11588.46,reserved
3257,340,2017-10-22,21744.62,rejected
3258,294,2014-09-07,18176.54,returned
3259,772,2015-04-15,143932.13,delivered
3260,374,2018-02-07,29292.4,reserved
3261,441,2017-10-22,5272.32,returned
3262,1391,2022-06-12,68399.64,delivered
3263,317,2015-03-29,166859.3,reserved
3264,744,2017-12-31,49165.23,purchased
3265,824,2003-08-24,95839.39,delivered
3266,594,2025-07-07,46058.130000000005,returned
3267,1496,2009-10-06,41755.69,purchased
3268,1224,2024-12-08,50930.22,delivered
3269,937,2025-11-22,55686.14,returned
3270,91,2019-11-01,43612.49,returned
3271,1226,2020-05-19,6211.200000000001,purchased
3272,464,2017-09-16,50174.92,rejected
3273,1303,2013-05-08,28982.119999999995,purchased
3274,454,2020-01-01,25409.67,purchased
3275,73,2023-06-15,99352.41,rejected
3276,244,2020-02-27,75186.76,rejected
3277,1376,2004-02-13,52303.55,returned
3278,790,2023-06-13,59196.85,returned
3279,999,2008-06-23,98485.99,rejected
3280,1311,2023-04-24,67331.93000000001,delivered
3281,858,2023-10-02,48208.21,delivered
3282,1263,2010-08-25,35025.06,purchased
3283,1172,2020-12-22,0.0,delivered
3284,385,2025-11-02,90861.04,returned
3285,371,2020-05-15,41565.37,returned
3286,1191,2023-07-17,21455.13,reserved
3287,1105,2020-10-15,3404.74,returned
3288,808,2018-12-28,51990.26,rejected
3289,118,2015-12-27,35929.7,rejected
3290,1136,2017-11-05,91091.95,returned
3291,467,2022-10-13,72649.15000000001,rejected
3292,943,2020-10-24,24830.28,returned
3293,985,2014-02-07,37472.75,rejected
3294,1235,2015-01-27,86769.68,delivered
3295,725,2010-11-08,36484.15,delivered
3296,897,2017-08-07,50779.68,purchased
3297,337,2013-09-15,25630.69,rejected
3298,19,2024-10-29,70454.6,reserved
3299,307,2024-10-13,50645.5,returned
3300,269,2023-01-02,109585.17,purchased
3301,1220,2023-09-06,84242.29999999999,reserved
3302,289,2024-05-05,0.0,rejected
3303,92,2015-12-30,6045.12,delivered
3304,1110,2022-04-29,11414.4,reserved
3305,133,2018-11-25,39207.94,delivered
3306,879,2020-01-19,11546.96,delivered
3307,527,2022-04-15,40587.46,purchased
3308,556,2015-05-27,0.0,reserved
3309,640,2017-02-20,21570.26,purchased
3310,324,2022-09-12,10981.71,reserved
3311,339,2015-11-02,49648.28,rejected
3312,1361,2021-04-02,2963.35,rejected
3313,1482,2024-03-18,42632.78999999999,returned
3314,1387,2023-06-19,89911.91,delivered
3315,763,2005-10-28,40447.58,reserved
3316,549,2014-11-04,19196.25,delivered
3317,703,2009-12-04,70774.38,returned
3318,895,2001-10-10,0.0,purchased
3319,467,2013-11-30,10789.5,delivered
3320,445,2012-04-12,24605.41,returned
3321,1345,2007-08-07,95470.85,rejected
3322,575,2017-09-16,69444.02,reserved
3323,947,2015-11-20,66713.54000000001,reserved
3324,1348,2016-09-13,38587.54,rejected
3325,1221,2014-05-16,55272.55,reserved
3326,185,2016-05-15,76677.48,purchased
3327,1389,2019-05-05,112691.75,returned
3328,1053,2006-10-29,63653.14,purchased
3329,789,2011-05-20,20320.83,delivered
3330,313,2014-02-20,83045.87,reserved
3331,1485,2004-02-11,1514.8,returned
3332,1136,2017-11-05,21436.0,delivered
3333,461,2019-08-30,84307.87000000001,rejected
3334,716,2016-01-26,98694.87,delivered
3335,333,2018-08-22,55877.45,returned
3336,819,2020-06-22,70682.53,returned
3337,443,2021-04-10,602.25,purchased
3338,74,2020-06-25,21119.04,purchased
3339,783,2014-08-30,28248.56,reserved
3340,1013,2017-06-21,40055.7,returned
3341,790,2023-06-13,119820.63,returned
3342,1100,2013-06-07,19856.75,purchased
3343,1267,2022-11-28,95107.35,delivered
3344,717,2019-06-11,38387.47,delivered
3345,573,2022-10-31,0.0,rejected
3346,1136,2017-11-27,15589.54,delivered
3347,826,2008-07-09,119697.96,delivered
3348,398,2009-05-15,67936.73,rejected
3349,1186,2025-11-13,7361.92,returned
3350,63,2014-05-11,71382.14,reserved
3351,969,2015-12-18,46906.19,reserved
3352,546,2019-02-09,16187.3,purchased
3353,8,2024-02-22,54925.6,returned
3354,835,2009-09-17,61408.55,purchased
3355,1212,2007-01-22,39204.22,purchased
3356,552,2024-01-19,51836.18,purchased
3357,741,2025-07-08,31668.840000000004,reserved
3358,1314,2006-01-08,53570.71,returned
3359,234,2006-05-26,29037.64,rejected
3360,558,2023-03-29,29221.18,returned
3361,1488,2009-08-24,82394.64,delivered
3362,1297,2012-12-26,63345.31,rejected
3363,220,2019-02-08,44645.87,rejected
3364,366,2021-09-25,26364.2,delivered
3365,1218,2008-05-24,106212.71,delivered
3366,151,2017-10-24,22635.83,rejected
3367,90,2019-02-02,17314.35,delivered
3368,454,2020-01-01,76968.79000000001,delivered
3369,71,2024-12-08,49413.29,purchased
3370,311,2021-09-05,67346.62999999999,purchased
3371,1446,2022-07-22,36719.01,purchased
3372,905,2022-04-23,43447.68,reserved
3373,384,2009-01-11,8507.2,delivered
3374,271,2021-01-20,73034.45999999999,purchased
3375,908,2013-07-11,112284.75,reserved
3376,88,2024-12-08,28820.18,returned
3377,152,2016-07-25,66941.36,delivered
3378,353,2024-03-29,60257.0,purchased
3379,1479,2011-02-10,37929.49,reserved
3380,115,2002-02-27,28732.63,rejected
3381,604,2020-02-21,96310.18,reserved
3382,860,2024-10-06,64879.45,purchased
3383,827,2003-08-22,39072.03999999999,returned
3384,1426,2016-11-17,24573.09,reserved
3385,971,2009-11-11,7377.369999999999,delivered
3386,1323,2022-03-28,42133.58,delivered
3387,137,2016-04-28,70286.14,reserved
3388,434,2018-07-24,48665.44,rejected
3389,67,2020-05-14,8820.39,reserved
3390,400,2005-03-31,4673.32,rejected
3391,645,2018-05-11,53501.65,rejected
3392,901,2012-12-23,36003.12,delivered
3393,218,2021-09-25,39980.75,delivered
3394,1228,2016-12-19,76430.11,delivered
3395,29,2006-11-02,16489.63,reserved
3396,1084,2021-05-14,71153.93000000001,purchased
3397,282,2018-02-28,18612.1,reserved
3398,938,2018-07-29,73704.74,rejected
3399,862,2020-11-08,61537.55,delivered
3400,1161,2012-11-27,80403.58,reserved
3401,890,2024-04-12,86927.97,delivered
3402,1292,2010-12-20,53587.22,purchased
3403,1145,2021-07-20,39407.18,returned
3404,1416,2014-06-24,51418.19,reserved
3405,193,2021-07-10,43648.79,rejected
3406,622,2014-11-20,0.0,returned
3407,747,2019-10-06,84469.33,delivered
3408,174,2024-02-27,4879.759999999999,rejected
3409,1113,2021-06-16,462.12,purchased
3410,615,2025-11-09,31618.45,delivered
3411,1151,2019-10-31,41097.94,purchased
3412,885,2018-05-01,10462.77,delivered
3413,458,2018-02-18,63945.77,rejected
3414,315,2022-03-25,22197.570000000003,delivered
3415,76,2025-11-15,43501.880000000005,rejected
3416,355,2024-01-31,14980.32,purchased
3417,179,2025-11-06,18159.14,reserved
3418,751,2005-09-22,25036.49,returned
3419,1339,2017-10-04,82307.95999999999,returned
3420,1391,2022-06-12,98167.42,reserved
3421,443,2018-08-13,48896.07,rejected
3422,267,2022-12-05,67443.70999999999,purchased
3423,940,2015-10-16,49224.28,rejected
3424,1426,2016-11-17,60084.65,delivered
3425,1430,2013-09-30,55666.32000000001,purchased
3426,50,2009-12-22,40340.19,rejected
3427,1149,2006-10-21,27075.39,reserved
3428,1103,2013-09-24,3887.78,returned
3429,288,2024-05-06,44603.94,purchased
3430,1194,2015-03-28,117144.54,purchased
3431,1085,2005-12-04,70929.91,delivered
3432,1126,2017-07-21,37022.68,delivered
3433,982,2015-12-24,46768.28,rejected
3434,99,2020-12-06,74626.45,delivered
3435,1387,2023-06-19,74075.66,delivered
3436,603,2006-01-22,54228.61,reserved
3437,63,2014-05-11,26728.69,rejected
3438,1009,2023-02-07,52439.51,purchased
3439,985,2013-04-03,17123.99,reserved
3440,602,2025-11-08,70518.43,delivered
3441,953,2005-02-06,82153.51000000001,rejected
3442,681,2022-07-29,40593.880000000005,rejected
3443,543,2008-09-01,70244.5,returned
3444,649,2014-01-26,36016.68,rejected
3445,265,2023-09-18,46954.14,purchased
3446,1405,2007-10-17,0.0,delivered
3447,535,2015-04-03,80869.32,reserved
3448,805,2024-02-09,62765.89,rejected
3449,781,2023-03-19,77609.16,delivered
3450,172,2021-06-28,38500.82,delivered
3451,858,2023-10-02,31751.99,purchased
3452,1217,2005-09-01,29821.52,purchased
3453,824,2002-09-18,83755.49,reserved
3454,5,2024-06-19,101364.84,reserved
3455,1244,2007-01-07,78473.05,reserved
3456,1170,2023-12-09,52652.84,rejected
3457,667,2020-08-17,20954.7,purchased
3458,487,2024-09-09,55586.850000000006,purchased
3459,969,2015-12-18,9639.6,delivered
3460,499,2022-02-07,9500.34,rejected
3461,450,2018-05-01,31518.06,delivered
3462,1039,2011-05-04,31114.620000000003,rejected
3463,1174,2018-03-22,89893.98999999999,reserved
3464,590,2002-04-06,14734.339999999998,reserved
3465,757,2008-08-01,61421.33,delivered
3466,432,2024-11-26,89883.94,reserved
3467,433,2015-03-17,13206.41,delivered
3468,688,2019-11-28,119614.95,delivered
3469,1202,2013-11-09,5562.469999999999,reserved
3470,709,2012-04-18,51365.83,rejected
3471,406,2014-02-08,57635.42,reserved
3472,388,2021-10-27,64150.28,rejected
3473,912,2022-11-30,23693.48,reserved
3474,1408,2023-07-08,67949.8,rejected
3475,436,2022-11-12,76050.15,rejected
3476,83,2023-10-02,96564.65,purchased
3477,967,2025-04-23,7883.780000000001,returned
3478,1048,2015-06-25,39435.71,reserved
3479,320,2016-09-15,0.0,purchased
3480,896,2013-08-26,94141.46,reserved
3481,270,2024-12-31,18133.8,returned
3482,1397,2019-12-23,21714.02,purchased
3483,1189,2024-11-20,26966.97,reserved
3484,321,2005-06-10,76365.38,returned
3485,105,2010-08-10,44653.71,delivered
3486,1063,2024-11-30,137096.58000000002,returned
3487,157,2018-02-14,38896.86,rejected
3488,753,2021-04-25,38904.59,returned
3489,121,2015-02-16,118785.67,reserved
3490,1224,2024-12-08,17140.4,returned
3491,908,2016-02-26,25965.72,reserved
3492,616,2025-08-31,14199.2,returned
3493,995,2006-05-13,123379.56,rejected
3494,377,2006-11-18,29594.48,rejected
3495,246,2022-04-27,4641.84,purchased
3496,632,2024-07-23,54758.310000000005,reserved
3497,580,2012-08-07,22511.44,delivered
3498,1081,2001-10-28,154118.72,returned
3499,1182,2017-08-23,30570.85,rejected
3500,707,2025-03-28,62254.66,purchased
3501,713,2021-06-30,44062.4,delivered
3502,510,2015-08-23,70591.13,returned
3503,852,2020-05-01,142554.15,delivered
3504,667,2002-08-02,44052.11,purchased
3505,1129,2022-03-11,69622.12,reserved
3506,1088,2025-06-17,59199.36,reserved
3507,765,2009-04-05,44995.42,delivered
3508,1032,2019-09-17,11821.79,rejected
3509,1022,2019-02-06,33762.85,returned
3510,1212,2010-11-13,15166.66,rejected
3511,517,2020-11-04,28248.84,delivered
3512,966,2007-03-18,95801.84,returned
3513,1474,2022-01-23,21504.69,delivered
3514,716,2016-01-26,0.0,returned
3515,829,2004-12-03,14809.96,rejected
3516,900,2005-05-16,114259.94,reserved
3517,655,2023-06-21,22406.03,purchased
3518,528,2006-11-06,104636.91,delivered
3519,871,2023-02-21,48994.55,returned
3520,614,2015-06-01,18827.54,delivered
3521,963,2010-09-22,52958.51,reserved
3522,36,2008-11-26,50457.7,reserved
3523,1182,2017-08-23,89059.12,delivered
3524,725,2019-07-09,1076.3,delivered
3525,868,2020-02-06,9114.14,delivered
3526,1147,2022-10-30,25034.52,purchased
3527,831,2018-03-12,128341.31,delivered
3528,1302,2019-07-02,58647.3,reserved
3529,1157,2019-12-31,95576.95,returned
3530,1193,2007-10-11,18762.87,rejected
3531,985,2013-09-18,8335.26,purchased
3532,295,2010-05-29,28012.71,reserved
3533,915,2006-09-23,92592.61,rejected
3534,617,2023-03-13,96078.01,returned
3535,461,2019-08-30,25233.92,reserved
3536,491,2019-11-10,157902.45,reserved
3537,516,2022-02-18,14403.3,rejected
3538,717,2009-08-02,40680.32,purchased
3539,544,2016-07-13,29724.2,returned
3540,392,2017-05-19,54811.98,reserved
3541,616,2025-08-31,76189.34,returned
3542,1412,2017-03-24,23114.3,rejected
3543,719,2009-07-20,60197.7,rejected
3544,522,2012-07-24,63154.01,rejected
3545,872,2013-02-19,46953.12,returned
3546,186,2025-02-23,60436.21,returned
3547,47,2013-10-11,36045.9,purchased
3548,605,2022-08-30,22994.93,reserved
3549,306,2010-12-21,19816.83,returned
3550,347,2018-01-10,109184.17,delivered
3551,1361,2021-04-02,7817.879999999999,returned
3552,1233,2011-11-24,75831.5,delivered
3553,953,2024-05-01,34190.3,delivered
3554,163,2023-11-05,82076.58,purchased
3555,71,2024-12-08,20483.34,reserved
3556,202,2023-11-06,123224.62,delivered
3557,655,2023-06-21,35231.34,delivered
3558,648,2020-12-23,126894.47,reserved
3559,1451,2012-06-23,91205.41,reserved
3560,792,2015-07-14,38440.32,purchased
3561,1056,2014-03-07,52975.46,purchased
3562,910,2021-07-07,13479.98,delivered
3563,839,2012-09-17,85220.09,purchased
3564,1019,2011-11-12,22329.7,returned
3565,169,2016-10-10,56670.380000000005,reserved
3566,58,2019-03-14,45936.84,returned
3567,325,2019-05-22,94447.33,purchased
3568,468,2020-04-16,7410.08,delivered
3569,175,2014-04-07,70354.71,purchased
3570,1136,2017-11-05,51495.56,rejected
3571,1078,2015-01-23,24842.92,purchased
3572,535,2023-05-31,31100.97,purchased
3573,5,2019-04-13,63977.72,reserved
3574,455,2013-12-17,10094.34,rejected
3575,1215,2022-05-23,44241.12,delivered
3576,275,2019-04-24,56559.8,purchased
3577,574,2019-10-16,10228.89,purchased
3578,365,2025-12-20,65731.16,returned
3579,1332,2024-03-21,49308.04,rejected
3580,608,2014-09-01,51875.79,delivered
3581,1117,2023-11-08,35965.18,purchased
3582,1235,2023-02-01,0.0,reserved
3583,1039,2021-01-30,6479.08,reserved
3584,262,2024-11-07,47323.2,returned
3585,1423,2016-05-29,75488.09,delivered
3586,256,2007-01-21,16772.75,reserved
3587,65,2014-05-16,72878.28,delivered
3588,1205,2017-05-07,21093.16,returned
3589,697,2005-02-12,44157.61,reserved
3590,1018,2004-02-16,7674.76,returned
3591,480,2023-09-03,121930.59,purchased
3592,131,2024-07-15,13865.76,rejected
3593,984,2016-02-26,78367.14,returned
3594,734,2022-02-20,17266.67,reserved
3595,239,2023-04-04,85694.69,purchased
3596,399,2016-12-15,57061.07,reserved
3597,1031,2009-05-13,15169.87,purchased
3598,475,2016-03-16,50177.91,delivered
3599,847,2005-11-04,6704.2,returned
3600,134,2009-01-21,47225.28,rejected
3601,712,2003-08-26,26790.48,purchased
3602,1079,2022-07-13,22025.83,purchased
3603,565,2021-08-14,14292.86,purchased
3604,6,2021-10-22,70650.36,delivered
3605,381,2014-02-07,34378.76,returned
3606,855,2020-12-02,46403.96,purchased
3607,560,2015-06-21,43086.22,rejected
3608,997,2018-10-16,9001.699999999999,reserved
3609,796,2021-01-06,89083.27,delivered
3610,612,2016-07-16,73312.41,delivered
3611,166,2021-04-28,6453.319999999999,reserved
3612,216,2006-09-24,28924.91,purchased
3613,1054,2022-11-08,44084.32,rejected
3614,150,2025-01-05,4231.13,purchased
3615,516,2022-02-18,119677.91,reserved
3616,168,2015-03-21,19708.47,purchased
3617,1367,2005-03-22,6121.42,returned
3618,236,2014-05-24,59735.75,reserved
3619,605,2024-02-11,35276.14,rejected
3620,520,2021-02-27,81561.4,rejected
3621,903,2022-01-09,19124.2,delivered
3622,903,2018-07-13,14490.88,rejected
3623,596,2022-09-02,11551.41,delivered
3624,290,2017-02-23,42348.76,delivered
3625,5,2019-04-13,43068.44,reserved
3626,631,2010-01-12,25750.9,rejected
3627,870,2012-01-17,57092.19,rejected
3628,639,2012-10-07,62965.740000000005,returned
3629,915,2006-09-23,43377.89,reserved
3630,767,2019-01-31,60037.19,returned
3631,756,2024-08-09,31564.82,delivered
3632,929,2021-10-11,79529.4,purchased
3633,269,2023-01-02,67288.49,reserved
3634,515,2022-12-19,105701.81,rejected
3635,488,2020-09-06,36057.71,delivered
3636,1462,2017-08-07,81365.82,reserved
3637,180,2017-08-18,46439.97,purchased
3638,220,2019-02-08,1450.15,returned
3639,147,2013-11-05,64396.67,reserved
3640,966,2018-04-19,123181.26,rejected
3641,1138,2021-06-22,63816.28,purchased
3642,1206,2010-02-09,96208.49,purchased
3643,963,2008-09-03,82856.76999999999,returned
3644,969,2015-12-18,62938.11,reserved
3645,549,2014-11-04,39649.45,rejected
3646,1472,2019-02-21,26827.140000000003,returned
3647,1023,2016-12-25,103703.47,reserved
3648,877,2007-05-06,0.0,returned
3649,584,2001-08-04,50226.880000000005,purchased
3650,1332,2024-03-21,37805.3,delivered
3651,712,2014-12-07,93865.75,purchased
3652,843,2022-04-19,70754.38,reserved
3653,719,2009-07-20,36911.42,returned
3654,1121,2014-03-09,37088.8,delivered
3655,1497,2020-07-28,75480.45999999999,rejected
3656,239,2019-08-04,66760.29000000001,purchased
3657,429,2008-03-05,25885.120000000003,delivered
3658,1387,2023-06-19,12098.84,reserved
3659,259,2024-11-01,54579.12,reserved
3660,676,2024-09-09,36670.2,reserved
3661,848,2024-09-13,70259.63,purchased
3662,682,2020-04-23,108669.63,delivered
3663,23,2014-10-16,135488.88,returned
3664,790,2023-06-13,59783.57,purchased
3665,249,2014-11-20,19696.44,reserved
3666,180,2017-08-18,12182.16,purchased
3667,269,2023-01-02,122223.65,reserved
3668,139,2015-05-19,5583.15,purchased
3669,36,2008-11-26,131699.17,delivered
3670,1094,2004-12-11,74794.07,returned
3671,1439,2008-05-29,58288.84,rejected
3672,1005,2022-10-07,10421.88,purchased
3673,48,2010-07-04,5698.16,returned
3674,526,2022-09-26,151087.88,reserved
3675,1428,2016-09-02,1451.4,rejected
3676,34,2024-02-25,21814.22,purchased
3677,395,2022-04-08,37410.07,reserved
3678,1241,2024-09-25,75528.88,reserved
3679,495,2017-11-15,46092.25,reserved
3680,839,2012-09-17,13832.65,rejected
3681,582,2019-04-24,9325.58,purchased
3682,787,2024-12-16,37992.43,reserved
3683,279,2023-08-04,62337.170000000006,returned
3684,1048,2012-07-18,51957.560000000005,reserved
3685,556,2015-05-27,27734.28,reserved
3686,1073,2008-12-02,99069.52,reserved
3687,1420,2004-12-08,39864.69,rejected
3688,758,2004-12-28,43310.79,returned
3689,455,2013-12-17,28668.43,returned
3690,997,2017-04-23,8635.64,delivered
3691,104,2024-08-03,0.0,reserved
3692,1370,2024-08-15,34856.18,delivered
3693,21,2016-11-23,38781.34,reserved
3694,501,2025-10-22,59287.56,delivered
3695,1128,2013-09-27,35910.0,delivered
3696,784,2013-07-22,40364.48,delivered
3697,1358,2011-08-13,69372.0,delivered
3698,1047,2023-06-02,145388.5,delivered
3699,265,2023-09-18,17920.84,returned
3700,93,2023-11-15,5378.73,rejected
3701,1224,2024-12-08,22632.24,rejected
3702,758,2006-01-25,73543.2,delivered
3703,783,2014-08-30,32408.92,purchased
3704,586,2020-04-30,20040.63,purchased
3705,627,2025-05-31,46810.84,purchased
3706,793,2015-07-28,47983.78,purchased
3707,566,2023-03-17,89643.93,rejected
3708,259,2024-11-01,7689.300000000001,reserved
3709,105,2018-03-06,0.0,purchased
3710,2,2025-05-23,5602.02,reserved
3711,41,2024-02-26,7742.76,returned
3712,941,2020-01-04,39930.04,purchased
3713,1192,2017-01-10,83337.42,rejected
3714,13,2018-03-13,52538.32,rejected
3715,909,2018-12-02,5176.87,rejected
3716,387,2020-05-27,74518.97,delivered
3717,1207,2021-07-04,32880.03999999999,rejected
3718,759,2021-06-27,68186.15,rejected
3719,303,2022-08-11,11514.74,delivered
3720,1123,2007-04-20,57649.01,rejected
3721,821,2013-03-27,87250.94,returned
3722,600,2024-10-16,43305.880000000005,rejected
3723,309,2022-02-07,77399.14,purchased
3724,344,2014-06-29,68162.6,reserved
3725,1314,2023-12-24,97712.0,reserved
3726,1478,2017-12-25,29428.25,returned
3727,936,2016-04-06,45255.05,purchased
3728,1346,2025-09-25,0.0,purchased
3729,1433,2016-10-01,59263.67,reserved
3730,401,2021-01-17,64357.920000000006,rejected
3731,1186,2025-11-13,21911.58,reserved
3732,721,2013-05-22,77529.67,rejected
3733,82,2005-10-17,34576.32,purchased
3734,1329,2018-02-17,40194.54,returned
3735,28,2011-07-14,44442.58,returned
3736,782,2014-04-16,84904.48999999999,delivered
3737,849,2018-09-14,54148.92,returned
3738,373,2015-08-02,35528.42,delivered
3739,1276,2023-10-25,73048.6,purchased
3740,379,2021-09-06,56709.72,delivered
3741,1271,2022-02-28,25478.55,reserved
3742,167,2004-12-28,23449.13,rejected
3743,450,2015-11-18,5112.78,rejected
3744,967,2025-04-23,51060.91,reserved
3745,665,2021-07-05,79062.84,returned
3746,623,2020-07-20,58442.68,delivered
3747,818,2012-12-04,0.0,purchased
3748,4,2018-11-28,119836.08,purchased
3749,806,2016-08-30,45326.66,delivered
3750,982,2015-12-24,33572.770000000004,reserved
3751,728,2015-06-07,33804.77,rejected
3752,92,2008-01-31,54161.41,delivered
3753,1392,2008-02-23,13127.64,reserved
3754,201,2021-06-27,8142.719999999999,purchased
3755,1476,2025-10-08,51286.88,delivered
3756,1433,2016-10-01,0.0,purchased
3757,1265,2010-07-01,21746.730000000003,purchased
3758,815,2003-08-13,20631.0,reserved
3759,1035,2017-01-13,99113.32,delivered
3760,1058,2009-02-04,55956.96,purchased
3761,1303,2008-08-21,24879.27,reserved
3762,1316,2002-07-28,78596.65000000001,delivered
3763,147,2015-07-27,64943.04,returned
3764,1184,2018-05-06,97781.09,purchased
3765,770,2012-01-06,77928.31999999999,rejected
3766,1323,2004-10-20,55966.37,returned
3767,1484,2021-07-12,71654.95999999999,returned
3768,940,2022-02-20,68704.06999999999,rejected
